relative_delay_us,normalized_magnitude,magnitude_db,smoothed_magnitude
1.232000000000000000e+03,4.594163298606872559e-01,-6.755871295928955078e+00,7.786167362888460897e-01
1.236000000000000000e+03,5.427941679954528809e-01,-5.307296752929687500e+00,6.588744834388852167e-01
1.240000000000000000e+03,3.759111166000366211e-01,-8.498296737670898438e+00,4.967385798579137535e-01
1.244000000000000000e+03,1.120236217975616455e-01,-1.901380729675292969e+01,4.838295430979451806e-01
1.248000000000000000e+03,2.791521251201629639e-01,-1.108318138122558594e+01,4.257024178542689330e-01
1.252000000000000000e+03,4.134365618228912354e-01,-7.671822547912597656e+00,5.216176173325868248e-01
1.256000000000000000e+03,3.357553482055664062e-01,-9.479540824890136719e+00,5.966680247646326540e-01
1.260000000000000000e+03,7.175445556640625000e-01,-2.883022785186767578e+00,6.505207366483445330e-01
1.264000000000000000e+03,3.793402612209320068e-01,-8.419421195983886719e+00,5.886111149080379690e-01
1.268000000000000000e+03,4.709662199020385742e-01,-6.540205001831054688e+00,5.837094001341293081e-01
1.272000000000000000e+03,1.929251402616500854e-01,-1.429222297668457031e+01,4.625769298092490822e-01
1.276000000000000000e+03,3.182962834835052490e-01,-9.943368911743164062e+00,4.578684792947875781e-01
1.280000000000000000e+03,2.860915362834930420e-01,-1.086989974975585938e+01,3.845831791612187023e-01
1.284000000000000000e+03,3.625695705413818359e-01,-8.812172889709472656e+00,4.270078845419363889e-01
1.288000000000000000e+03,2.099365890026092529e-01,-1.355823707580566406e+01,4.004543852079898159e-01
1.292000000000000000e+03,3.440346419811248779e-01,-9.267956733703613281e+00,4.479008864094364828e-01
1.296000000000000000e+03,2.237172871828079224e-01,-1.300600910186767578e+01,4.096086499982862228e-01
1.300000000000000000e+03,4.550878107547760010e-01,-6.838095664978027344e+00,4.111376281658488119e-01
1.304000000000000000e+03,2.261792123317718506e-01,-1.291094684600830078e+01,3.793685667231707082e-01
1.308000000000000000e+03,2.153825461864471436e-01,-1.333578968048095703e+01,3.776976190637832409e-01
1.312000000000000000e+03,2.308787107467651367e-01,-1.273232269287109375e+01,3.942469150799944311e-01
1.316000000000000000e+03,2.177656590938568115e-01,-1.324021244049072266e+01,4.877440354524380517e-01
1.320000000000000000e+03,5.140335559844970703e-01,-5.780170440673828125e+00,5.167165551957998426e-01
1.324000000000000000e+03,5.591998696327209473e-01,-5.048658847808837891e+00,5.710357938486692042e-01
1.328000000000000000e+03,3.185776770114898682e-01,-9.935692787170410156e+00,6.768312416108849261e-01
1.332000000000000000e+03,4.243544936180114746e-01,-7.445423603057861328e+00,6.996961990922974106e-01
1.336000000000000000e+03,5.945908427238464355e-01,-4.515635967254638672e+00,7.139193206967967553e-01
1.340000000000000000e+03,5.954746007919311523e-01,-4.502735614776611328e+00,8.182614125261407079e-01
1.344000000000000000e+03,6.098601818084716797e-01,-4.295394420623779297e+00,7.968707037326367981e-01
1.348000000000000000e+03,6.902262568473815918e-01,-3.220170497894287109e+00,7.065607618454136096e-01
1.352000000000000000e+03,3.481644690036773682e-01,-9.164310455322265625e+00,6.653082052859723428e-01
1.356000000000000000e+03,2.729223668575286865e-01,-1.127921867370605469e+01,7.107913397453711202e-01
1.360000000000000000e+03,4.485400915145874023e-01,-6.963974952697753906e+00,6.195571047181200885e-01
1.364000000000000000e+03,7.718632817268371582e-01,-2.249192476272583008e+00,6.184054595797503495e-01
1.368000000000000000e+03,3.652656078338623047e-01,-8.747824668884277344e+00,7.394122888915618530e-01
1.372000000000000000e+03,3.440625071525573730e-01,-9.267252922058105469e+00,7.161863143089990391e-01
1.376000000000000000e+03,7.039278745651245117e-01,-3.049436807632446289e+00,6.329126289407531747e-01
1.380000000000000000e+03,3.658131659030914307e-01,-8.734813690185546875e+00,6.339782849547684895e-01
1.384000000000000000e+03,4.752567410469055176e-01,-6.461434364318847656e+00,6.216315201765670873e-01
1.388000000000000000e+03,3.690612912178039551e-01,-8.658029556274414062e+00,5.185042872478288212e-01
1.392000000000000000e+03,3.000854551792144775e-01,-1.045510196685791016e+01,5.877537463579828314e-01
1.396000000000000000e+03,3.366064131259918213e-01,-9.457551956176757812e+00,5.495042409440181741e-01
1.400000000000000000e+03,6.124678254127502441e-01,-4.258334636688232422e+00,5.405542599399546511e-01
1.404000000000000000e+03,3.390185832977294922e-01,-9.395530700683593750e+00,5.687328215233480311e-01
1.408000000000000000e+03,3.371829986572265625e-01,-9.442687034606933594e+00,5.649796225764819324e-01
1.412000000000000000e+03,4.004526436328887939e-01,-7.948976516723632812e+00,5.615904110663842985e-01
1.416000000000000000e+03,3.232381641864776611e-01,-9.809547424316406250e+00,4.810220895988041589e-01
1.420000000000000000e+03,6.003960371017456055e-01,-4.431243419647216797e+00,4.386834862988659434e-01
1.424000000000000000e+03,5.204808339476585388e-02,-2.567190361022949219e+01,4.084270787285654847e-01
1.428000000000000000e+03,1.863801777362823486e-01,-1.459200668334960938e+01,3.601524897925427182e-01
1.432000000000000000e+03,2.926845252513885498e-01,-1.067200469970703125e+01,3.214773059995245652e-01
1.436000000000000000e+03,1.512923836708068848e-01,-1.640365791320800781e+01,3.767080078251592301e-01
1.440000000000000000e+03,4.626416862010955811e-01,-6.695104598999023438e+00,3.301462707674329145e-01
1.444000000000000000e+03,2.487703412771224976e-01,-1.208402729034423828e+01,3.090761615928186989e-01
1.448000000000000000e+03,2.053528092801570892e-02,-3.374998474121093750e+01,3.167094974067201640e-01
1.452000000000000000e+03,2.176364213228225708e-01,-1.324536800384521484e+01,2.200647395731311351e-01
1.456000000000000000e+03,1.784810125827789307e-01,-1.496815872192382812e+01,2.414366515808159253e-01
1.460000000000000000e+03,1.184096857905387878e-01,-1.853225517272949219e+01,2.851706877002365137e-01
1.464000000000000000e+03,3.248934149742126465e-01,-9.765181541442871094e+00,2.780598213708213584e-01
1.468000000000000000e+03,1.763083934783935547e-01,-1.507454013824462891e+01,2.691421333535677363e-01
1.472000000000000000e+03,1.923087388277053833e-01,-1.432001972198486328e+01,2.824837200084384659e-01
1.476000000000000000e+03,1.467177420854568481e-01,-1.667034721374511719e+01,2.549828718730688948e-01
1.480000000000000000e+03,1.659301221370697021e-01,-1.560149574279785156e+01,2.484066073848896494e-01
1.484000000000000000e+03,2.269401252269744873e-01,-1.288177394866943359e+01,2.647415999616214433e-01
1.488000000000000000e+03,1.528848707675933838e-01,-1.631270980834960938e+01,2.898083249952083662e-01
1.492000000000000000e+03,2.504911720752716064e-01,-1.202415275573730469e+01,3.062725648234633780e-01
1.496000000000000000e+03,2.360011041164398193e-01,-1.254171943664550781e+01,3.279209732414679057e-01
1.500000000000000000e+03,2.245729118585586548e-01,-1.297285270690917969e+01,3.294414796771622522e-01
1.504000000000000000e+03,3.040480315685272217e-01,-1.034115600585937500e+01,3.061341890193790549e-01
1.508000000000000000e+03,1.583006531000137329e-01,-1.601034545898437500e+01,2.882024193187118222e-01
1.512000000000000000e+03,1.674746125936508179e-01,-1.552102088928222656e+01,3.495998547927698930e-01
1.516000000000000000e+03,1.721312254667282104e-01,-1.528280735015869141e+01,4.315692448733102760e-01
1.520000000000000000e+03,4.432600140571594238e-01,-7.066829204559326172e+00,5.275293884580279924e-01
1.524000000000000000e+03,5.960088968276977539e-01,-4.494945526123046875e+00,5.410180841220570969e-01
1.528000000000000000e+03,5.000941753387451172e-01,-6.018963813781738281e+00,5.668618656875890061e-01
1.532000000000000000e+03,2.155190259218215942e-01,-1.333028793334960938e+01,5.526314144661844674e-01
1.536000000000000000e+03,2.641823291778564453e-01,-1.156192588806152344e+01,4.253176464353173314e-01
1.540000000000000000e+03,3.925735950469970703e-01,-8.121578216552734375e+00,3.642532692554591445e-01
1.544000000000000000e+03,1.425391584634780884e-01,-1.692131614685058594e+01,3.810255789065813969e-01
1.548000000000000000e+03,2.825933694839477539e-01,-1.097676086425781250e+01,4.167291636431027513e-01
1.552000000000000000e+03,2.752591073513031006e-01,-1.120516681671142578e+01,4.150089293303136362e-01
1.556000000000000000e+03,3.913523554801940918e-01,-8.148640632629394531e+00,4.755725037414114120e-01
1.560000000000000000e+03,3.864464163780212402e-01,-8.258214950561523438e+00,4.653825833268411816e-01
1.564000000000000000e+03,3.582561910152435303e-01,-8.916126251220703125e+00,4.839172767715287926e-01
1.568000000000000000e+03,2.462986260652542114e-01,-1.217076110839843750e+01,4.176573056687200580e-01
1.572000000000000000e+03,3.412764966487884521e-01,-9.337872505187988281e+00,3.334707357593622024e-01
1.576000000000000000e+03,1.553457379341125488e-01,-1.617401313781738281e+01,3.154197384604183196e-01
1.580000000000000000e+03,8.658833801746368408e-02,-2.125081253051757812e+01,2.886749746141025752e-01
1.584000000000000000e+03,2.939616441726684570e-01,-1.063418579101562500e+01,2.254845002278303701e-01
1.588000000000000000e+03,1.510383784770965576e-01,-1.641825294494628906e+01,2.711996890197042043e-01
1.592000000000000000e+03,1.162028983235359192e-01,-1.869566154479980469e+01,3.516187103326614549e-01
1.596000000000000000e+03,3.181753754615783691e-01,-9.946669578552246094e+00,3.500394038024452481e-01
1.600000000000000000e+03,3.730270564556121826e-01,-8.565193176269531250e+00,3.755965354301297188e-01
1.604000000000000000e+03,2.883364260196685791e-01,-1.080200958251953125e+01,3.726144858125431947e-01
1.608000000000000000e+03,2.420684844255447388e-01,-1.232123470306396484e+01,3.400602768110395635e-01
1.612000000000000000e+03,1.055813506245613098e-01,-1.952825546264648438e+01,2.747589794371438354e-01
1.616000000000000000e+03,2.022228837013244629e-01,-1.388339424133300781e+01,2.718644082952921814e-01
1.620000000000000000e+03,1.404350697994232178e-01,-1.705048751831054688e+01,2.824617248823659832e-01
1.624000000000000000e+03,2.780264616012573242e-01,-1.111827850341796875e+01,3.113653558490330764e-01
1.628000000000000000e+03,2.798143029212951660e-01,-1.106260299682617188e+01,2.919522881428286976e-01
1.632000000000000000e+03,2.085311114788055420e-01,-1.361658287048339844e+01,3.057130791001773096e-01
1.636000000000000000e+03,1.330768764019012451e-01,-1.751794815063476562e+01,2.666419286514278841e-01
1.640000000000000000e+03,1.894486397504806519e-01,-1.445016956329345703e+01,2.320321595472943921e-01
1.644000000000000000e+03,1.388617455959320068e-01,-1.714834594726562500e+01,2.275782751624352562e-01
1.648000000000000000e+03,1.565402597188949585e-01,-1.610747909545898438e+01,2.105927184235850957e-01
1.652000000000000000e+03,1.926671415567398071e-01,-1.430384731292724609e+01,2.116090124799153149e-01
1.656000000000000000e+03,7.257724553346633911e-02,-2.278398895263671875e+01,1.797213718925110282e-01
1.660000000000000000e+03,1.930685043334960938e-01,-1.428577232360839844e+01,1.765204420084507952e-01
1.664000000000000000e+03,2.528345584869384766e-02,-3.194327163696289062e+01,1.402240954225795477e-01
1.668000000000000000e+03,1.451390981674194336e-01,-1.676431274414062500e+01,1.428798704068175995e-01
1.672000000000000000e+03,6.338579952716827393e-02,-2.396016120910644531e+01,1.046642885265744727e-01
1.676000000000000000e+03,8.203665912151336670e-02,-2.171984100341796875e+01,1.607848349203183369e-01
1.680000000000000000e+03,5.695117637515068054e-02,-2.488994598388671875e+01,1.852666464843008565e-01
1.684000000000000000e+03,2.251751869916915894e-01,-1.294958972930908203e+01,2.301115813265374732e-01
1.688000000000000000e+03,2.323390990495681763e-01,-1.267755413055419922e+01,2.483672473002731251e-01
1.692000000000000000e+03,2.231157422065734863e-01,-1.302939510345458984e+01,2.796421881834383338e-01
1.696000000000000000e+03,1.470602005720138550e-01,-1.665009689331054688e+01,2.280594486146893529e-01
1.700000000000000000e+03,1.683471351861953735e-01,-1.547588539123535156e+01,2.080357217411439585e-01
1.704000000000000000e+03,4.144634306430816650e-02,-2.765027618408203125e+01,1.956647926551546568e-01
1.708000000000000000e+03,1.610180288553237915e-01,-1.586251068115234375e+01,2.284150396238728564e-01
1.712000000000000000e+03,1.790526211261749268e-01,-1.494038581848144531e+01,2.527666919177903315e-01
1.716000000000000000e+03,2.637109458446502686e-01,-1.157743644714355469e+01,2.749927051063505434e-01
1.720000000000000000e+03,2.550835311412811279e-01,-1.186635208129882812e+01,2.709212618912328341e-01
1.724000000000000000e+03,1.206115782260894775e-01,-1.837221908569335938e+01,2.376149231214400026e-01
1.728000000000000000e+03,1.465162485837936401e-01,-1.668228340148925781e+01,2.160151487197155828e-01
1.732000000000000000e+03,6.042117252945899963e-02,-2.437621688842773438e+01,1.904723583744231952e-01
1.736000000000000000e+03,1.867762655019760132e-01,-1.457356548309326172e+01,1.887680362750466245e-01
1.740000000000000000e+03,1.641045063734054565e-01,-1.569758987426757812e+01,1.807437143470379537e-01
1.744000000000000000e+03,1.145410761237144470e-01,-1.882077407836914062e+01,2.021720282170008931e-01
1.748000000000000000e+03,1.179349943995475769e-01,-1.856714630126953125e+01,2.023071659369045372e-01
1.752000000000000000e+03,1.367451399564743042e-01,-1.728176116943359375e+01,1.828977818652234577e-01
1.756000000000000000e+03,1.872576028108596802e-01,-1.455121040344238281e+01,1.790042533864793783e-01
1.760000000000000000e+03,9.497161954641342163e-02,-2.044812202453613281e+01,1.987134489112955538e-01
1.764000000000000000e+03,1.006729975342750549e-01,-1.994174003601074219e+01,2.108458182114492097e-01
1.768000000000000000e+03,1.881357580423355103e-01,-1.451057338714599609e+01,1.801403147217830736e-01
1.772000000000000000e+03,1.799585521221160889e-01,-1.489655017852783203e+01,1.696495055844697564e-01
1.776000000000000000e+03,7.788988202810287476e-02,-2.217037963867187500e+01,1.584705062907225126e-01
1.780000000000000000e+03,5.760516226291656494e-02,-2.479077148437500000e+01,1.316534377817513146e-01
1.784000000000000000e+03,6.085532531142234802e-02,-2.431402969360351562e+01,1.454090996806948199e-01
1.788000000000000000e+03,9.261797368526458740e-02,-2.066609382629394531e+01,1.802622083008660892e-01
1.792000000000000000e+03,2.289538532495498657e-01,-1.280504131317138672e+01,1.938545101079640620e-01
1.796000000000000000e+03,2.020306587219238281e-01,-1.389165401458740234e+01,1.964661703788111446e-01
1.800000000000000000e+03,1.060186028480529785e-01,-1.949235916137695312e+01,2.142831219653444919e-01
1.804000000000000000e+03,7.015760987997055054e-02,-2.307850265502929688e+01,1.912570175013004192e-01
1.808000000000000000e+03,1.560788899660110474e-01,-1.613311576843261719e+01,1.481472931111888214e-01
1.812000000000000000e+03,1.469388306140899658e-01,-1.665726852416992188e+01,1.593821273933040683e-01
1.816000000000000000e+03,4.848123714327812195e-02,-2.628852653503417969e+01,1.796675261922927591e-01
1.820000000000000000e+03,1.460351496934890747e-01,-1.671085166931152344e+01,1.899126822986433039e-01
1.824000000000000000e+03,1.424107104539871216e-01,-1.692914772033691406e+01,1.723021711293442892e-01
1.828000000000000000e+03,1.925703734159469604e-01,-1.430821037292480469e+01,1.775905765355351440e-01
1.832000000000000000e+03,8.421321958303451538e-02,-2.149239540100097656e+01,1.798169727719109434e-01
1.836000000000000000e+03,6.731762737035751343e-02,-2.343742370605468750e+01,1.700835239128957732e-01
1.840000000000000000e+03,1.539651900529861450e-01,-1.625154876708984375e+01,1.614072070413866133e-01
1.844000000000000000e+03,1.077418401837348938e-01,-1.935231208801269531e+01,1.997868445322026898e-01
1.848000000000000000e+03,1.616668254137039185e-01,-1.582758140563964844e+01,2.404232007841256291e-01
1.852000000000000000e+03,2.209148854017257690e-01,-1.311550045013427734e+01,2.231546526405234765e-01
1.856000000000000000e+03,2.120573371648788452e-01,-1.347093391418457031e+01,2.126352236919953897e-01
1.860000000000000000e+03,9.245759248733520508e-02,-2.068114852905273438e+01,2.090149702736754656e-01
1.864000000000000000e+03,7.027344405651092529e-02,-2.306417465209960938e+01,1.751971365727903462e-01
1.868000000000000000e+03,1.487721055746078491e-01,-1.654957008361816406e+01,1.585776904331396564e-01
1.872000000000000000e+03,1.004615798592567444e-01,-1.996000099182128906e+01,1.728576667715097381e-01
